UCAV,GRMA,RHON,GR_RAB,BPHI,TNPH,RES_BD,P16B,A40B,VSH,VCO
10.46846,52.79087,1.806751,86.41634,49.3624,47.5519,1.479922,1.576337,1.619923,,
10.07626,57.32605,1.797341,86.20746,53.6293,54.0399,1.241555,1.588416,1.613806,,
10.14301,57.81332,1.813025,83.77848,52.6297,53.0138,1.613053,1.590785,1.61186,,
10.22285,59.48131,1.796388,83.37629,52.5238,52.1544,1.618627,1.574719,1.6195,,
10.52373,57.63134,1.824597,84.73019,50.4337,49.8818,1.590069,1.555114,1.627675,,
10.28271,57.61191,1.832759,82.66008,53.1189,54.6869,1.573407,1.54817,1.620475,,
10.27624,57.56223,1.819492,77.88517,51.0581,50.6874,1.902568,1.56823,1.619903,,
10.0525,59.03072,1.810943,76.90302,50.4362,49.3664,1.445448,1.583451,1.619853,,
9.552587,59.83164,1.803518,80.27437,48.5142,46.1643,1.622137,1.603925,1.623617,,
9.474379,60.24541,1.792841,83.34361,52.3739,51.7651,1.586842,1.528632,1.653495,,
9.471666,61.20998,1.785278,84.53787,54.2528,54.5822,1.552054,1.523802,1.666109,,
9.266777,61.11364,1.798642,84.74944,50.917,49.6585,1.993931,1.534826,1.65338,,
9.299069,59.719,1.790375,84.02742,52.1762,51.3456,1.933775,1.596377,1.634317,,
9.51287,57.42978,1.7959,83.26018,51.1728,49.9572,1.858081,1.623247,1.625598,,
9.414272,56.85205,1.815465,84.02326,51.6302,51.4574,1.325985,1.599735,1.630609,,
9.427089,57.41653,1.819388,86.15208,53.2255,54.2933,2.001768,1.599207,1.631997,,
9.456972,58.08153,1.829562,86.60687,51.6186,52.0037,1.774964,1.605057,1.628664,,
9.534372,59.77795,1.835606,84.10938,51.7926,52.5407,1.455845,1.602636,1.62294,,
9.516251,60.48235,1.853435,83.08089,47.3571,46.1495,1.62074,1.610728,1.61461,,
9.518438,61.6394,1.850081,83.78871,50.7611,51.4075,1.644137,1.601114,1.612518,,
9.546945,59.97375,1.855964,82.93394,49.0888,48.9227,1.739364,1.587865,1.606935,,
9.467504,61.39377,1.855354,82.22612,51.444,52.7644,1.918775,1.578647,1.594485,,
9.516497,62.49182,1.867045,84.03468,53.0968,56.1609,1.698942,1.56793,1.583573,,
9.417868,64.21134,1.86407,86.34474,49.2804,49.5324,1.595784,1.542087,1.568059,,
9.298453,63.33271,1.864073,85.96597,51.7113,53.5854,1.731838,1.541135,1.565952,,
9.244991,62.28755,1.85217,83.85294,51.6089,52.9129,1.790287,1.490132,1.533977,,
9.203391,62.64473,1.861635,81.85909,51.2405,52.6779,1.440101,1.4786,1.514795,,
9.197502,63.62398,1.839288,81.60036,53.3713,55.4128,1.557177,1.468829,1.499175,,
9.20687,65.23511,1.838572,82.99229,54.0293,56.553,1.499976,1.438631,1.491841,,
9.173744,64.93498,1.830299,83.56866,52.2396,53.0737,1.511984,1.436936,1.490989,,
9.121259,62.93791,1.834542,83.22224,50.3854,50.1845,1.743159,1.450444,1.48233,,
9.232501,61.43982,1.836174,82.58434,51.0252,51.2891,1.224207,1.434374,1.481236,,
9.255116,60.5397,1.849722,83.08616,50.4343,50.854,1.615055,1.449701,1.474339,,
9.379997,62.28109,1.835922,84.96433,48.9365,47.9469,1.623406,1.439162,1.469069,,
9.272818,63.12338,1.845097,84.2084,51.3105,52.1202,1.61648,1.425787,1.463758,,
9.293123,63.39737,1.836512,82.2806,53.3917,55.3265,1.585063,1.412139,1.462197,,
9.265003,60.72673,1.841075,83.37936,53.6154,55.925,1.422136,1.411685,1.458151,,
9.281456,60.61998,1.833438,83.88268,53.907,56.1023,1.677462,1.42035,1.460947,,
9.264215,61.43286,1.82248,81.60303,50.3782,49.7111,1.585154,1.426589,1.455209,,
9.308962,62.7291,1.814765,81.18101,55.4522,58.0299,1.520225,1.433296,1.462485,,
9.330009,60.95399,1.810706,84.12517,54.5758,56.2664,1.557308,1.429589,1.462517,,
9.386878,60.11812,1.800529,84.78441,54.3748,55.459,1.595155,1.426178,1.466489,,
9.412247,60.35738,1.79905,81.53333,53.7433,54.3064,1.811753,1.431009,1.475386,,
9.37687,63.09941,1.794407,81.9192,51.2788,50.0675,1.427307,1.408968,1.489655,,
9.307921,64.07396,1.804955,85.42934,53.6694,54.4339,1.60129,1.42725,1.487633,,
9.440249,65.76497,1.821787,84.28135,53.0536,54.1009,1.515891,1.422355,1.507415,,
9.336253,62.48229,1.830847,82.50269,52.9709,54.3465,1.379703,1.428307,1.506745,,
9.264691,62.56586,1.851684,85.63508,53.2943,55.827,1.175864,1.445599,1.530595,,
9.252085,61.52916,1.875704,87.18071,47.1653,46.6298,1.655586,1.480286,1.550604,,
9.298744,65.62004,1.903934,85.12308,50.038,52.3603,1.533512,1.520253,1.561456,,
9.349986,66.94418,1.921584,83.55224,52.3881,57.3465,1.479577,1.584106,1.604384,,
9.295583,66.68806,1.93933,82.32539,46.7554,48.2546,1.505157,1.648626,1.642591,,
9.099856,65.90337,1.964503,82.73971,46.255,48.3618,1.509614,1.708813,1.677074,,
9.000207,64.43375,1.991225,82.26846,44.9103,47.1354,1.726551,1.767493,1.723565,,
8.995619,64.54116,2.000162,80.5946,41.3545,41.9407,1.786348,1.8048,1.750825,,
8.937125,63.88811,2.005724,82.40513,43.8918,46.006,1.950418,1.835544,1.773667,,
8.933754,64.42128,2.012571,82.54275,44.3879,47.0413,1.862884,1.879288,1.807199,,
8.990417,63.39539,2.011344,79.65668,41.4921,42.487,1.958026,1.89241,1.81585,,
9.01,62.37305,2.001512,81.46384,43.071,44.5749,2.211999,1.895731,1.827018,,
9.018333,63.20583,1.998773,85.89429,43.4823,45.1242,2.0036,1.904446,1.83257,,
9.049543,62.32938,1.983787,85.70812,46.0298,48.6996,2.109429,1.910205,1.835483,,
9.151865,63.55518,1.978151,82.5398,45.3085,47.3142,2.218103,1.899491,1.83051,,
9.104797,62.12748,1.980837,80.129,42.8887,43.6245,2.094689,1.889432,1.831161,,
9.099872,63.55414,1.981045,78.26296,44.2747,45.7685,2.478747,1.877434,1.828869,,
9.082502,62.51334,1.995263,79.73104,46.5403,49.9906,2.355058,1.867791,1.820479,,
9.094389,61.81384,2.002656,83.5192,43.0452,44.5758,2.018553,1.833563,1.814348,,
9.169505,61.24952,2.00319,83.31256,42.5502,43.8298,1.981685,1.838933,1.81468,,
9.209056,62.10217,2.001678,82.44109,43.6858,45.5416,2.107515,1.86247,1.819817,,
9.146248,59.8148,2.00813,83.08047,44.2618,46.6831,2.052772,1.832493,1.818819,,
9.127254,59.62702,2.003237,81.71932,43.6669,45.5666,2.082708,1.816104,1.810177,,
9.176877,59.91115,1.993446,82.38717,41.4195,41.8362,1.981047,1.782699,1.804299,,
9.276427,63.29533,1.974413,87.9269,43.7864,44.7862,1.811634,1.768085,1.800978,,
9.424815,66.27673,1.966546,91.91019,48.1142,51.5708,1.605707,1.751205,1.793251,,
9.541616,64.62558,1.943405,89.25359,51.6533,56.9701,1.820809,1.720241,1.782762,,
9.471993,65.25347,1.952994,84.5728,46.0135,47.5538,1.848121,1.712177,1.784367,,
9.514682,62.17359,1.946256,82.51089,46.9219,48.7826,1.704339,1.691031,1.774656,,
9.589649,62.41078,1.941697,81.56238,45.8118,46.8313,1.828684,1.687995,1.76982,,
9.571244,59.07577,1.938092,79.61513,46.6953,48.1119,1.970569,1.691691,1.746102,,
9.541628,60.15498,1.943798,78.66956,47.0789,48.9474,1.816818,1.691088,1.721103,,
9.558741,60.67634,1.942361,82.23186,42.5168,41.883,1.776751,1.676438,1.694064,,
9.485763,64.19118,1.940352,85.15471,43.9077,43.8607,1.770234,1.67757,1.670397,,
9.598911,64.64214,1.931507,81.73257,47.5892,49.3257,1.920647,1.679778,1.642568,,
9.660305,64.89851,1.923066,80.35477,46.9064,47.9067,1.760006,1.656151,1.618869,,
9.508886,63.69446,1.919365,83.44087,45.9447,46.2605,1.652572,1.634675,1.582682,,
9.238256,62.45581,1.899451,84.10465,49.7034,51.6068,1.982753,1.594687,1.544529,,
9.122366,62.53132,1.878075,85.59406,49.105,49.7794,1.54167,1.476321,1.50119,,
9.1275,62.98693,1.861861,86.09726,54.3864,58.2878,1.828371,1.400059,1.460871,,
9.186556,65.15452,1.851885,84.13008,51.6138,52.9093,1.459241,1.360233,1.431793,,
9.179585,65.25217,1.833039,83.75387,51.5561,52.0405,1.435908,1.344659,1.418369,,
9.196038,64.68945,1.83731,80.70448,54.0027,56.4478,1.584954,1.325127,1.392697,,
9.176998,63.08189,1.829674,77.23044,53.6684,55.5113,1.503719,1.322757,1.380975,,
9.164822,61.65715,1.832858,78.15742,56.6625,61.1927,1.38265,1.324624,1.38277,,
9.163996,61.48759,1.83378,80.8914,55.4751,58.978,1.580451,1.329224,1.376357,,
9.137706,60.88711,1.826657,83.11304,53.8711,55.7344,1.460956,1.324613,1.37148,,
9.113928,62.32215,1.815464,82.49522,54.7194,56.7371,1.53072,1.323146,1.371533,,
9.098751,62.24508,1.801128,80.93103,52.1891,51.7958,1.496809,1.330326,1.370774,,
9.107917,62.5438,1.775618,81.57591,59.3663,63.4896,1.475906,1.331825,1.369772,,
9.13578,61.22176,1.752799,81.81112,56.1676,56.4403,1.426133,1.328452,1.371416,,
9.181664,59.22806,1.746331,79.63832,61.9412,67.0601,1.354785,1.327795,1.370424,,
9.203053,60.68576,1.754483,77.50487,74.1836,,1.599268,1.329035,1.363695,,
9.202679,62.46857,1.763479,77.84184,58.1636,60.5504,1.372208,1.337559,1.360007,,
9.224508,64.69004,1.772345,78.65846,57.1008,59.019,1.386166,1.33448,1.364985,,
9.259584,63.95006,1.794713,79.23298,56.5799,59.1429,1.453723,1.339762,1.365247,,
9.263744,60.96535,1.797176,80.95159,56.248,58.6506,1.310825,1.339059,1.359945,,
9.233226,59.68221,1.790652,81.56763,53.2291,53.0836,1.460205,1.334059,1.360591,,
9.30814,58.73042,1.779271,79.53812,57.2583,59.646,1.288061,1.32504,1.351479,,
9.42979,59.78473,1.772893,77.35791,54.5418,54.5371,1.384998,1.302823,1.349851,,
9.420938,60.57294,1.761987,76.40937,57.5942,59.4206,1.242843,1.287438,1.340107,,
9.442751,60.81015,1.761998,75.90611,56.7752,57.9371,1.281391,1.267756,1.332016,,
9.455626,63.5427,1.753214,75.74414,57.0189,57.9594,1.320602,1.260997,1.326276,,
9.594995,64.78781,1.750286,76.61611,56.6783,57.2193,1.353907,1.256777,1.326377,,
9.620623,64.95947,1.746583,78.78636,60.5806,64.3171,1.33194,1.256646,1.327396,,
9.673031,61.85826,1.736372,81.33538,56.0161,55.4449,1.370489,1.262339,1.324002,,
9.740376,60.98045,1.729139,84.15054,59.9002,62.0691,0.8954282,1.285725,1.334627,,
9.764253,61.55967,1.742648,86.66698,60.0021,62.9731,1.224683,1.270641,1.333004,,
9.775538,62.616,1.731562,86.91337,54.4295,52.6101,1.222292,1.246402,1.361111,,
9.791245,61.34964,1.749101,85.16032,54.5255,53.4961,1.667761,1.283977,1.347574,,
9.765001,62.67655,1.761109,79.56307,57.2207,58.6975,1.354092,1.295104,1.343,,
9.780272,62.32194,1.761005,75.18702,50.1447,47.0955,1.535891,1.304668,1.338199,,
9.720248,64.16784,1.760886,79.04744,56.8729,58.0598,1.247808,1.301082,1.335555,,
9.707344,62.9943,1.770015,83.39433,54.7493,54.7651,1.224809,1.29128,1.337771,,
9.698541,62.25009,1.747833,84.76408,58.7029,60.7715,1.231215,1.289963,1.336843,,
9.667,61.52451,1.747144,84.8337,56.9658,57.5807,1.366049,1.288829,1.332942,,
9.618752,60.66897,1.747812,83.04485,59.0093,61.3454,1.528747,1.286573,1.337307,,
9.589169,61.92044,1.760086,82.10313,58.9924,61.9445,1.412395,1.289704,1.334853,,
9.570252,61.52451,1.762166,82.84019,53.6253,52.5602,1.307628,1.295927,1.334014,,
9.552503,63.55673,1.7678,82.75829,54.1652,53.6858,1.299734,1.301802,1.332343,,
9.475503,65.6524,1.781353,82.50254,54.6633,55.1128,1.333282,1.302224,1.32977,,
9.330603,67.75172,1.784729,83.04704,56.7075,58.8958,1.346404,1.297727,1.33067,,
9.220823,68.10855,1.775818,84.30792,55.3137,55.992,1.331884,1.293495,1.329788,,
9.161455,66.81247,1.795516,85.6753,55.6697,57.5215,1.416978,1.292293,1.324137,,
9.140536,66.56193,1.799018,83.29014,57.4913,61.0692,1.466267,1.286981,1.329148,,
9.159686,65.32834,1.805084,81.1375,51.757,51.2495,1.524225,1.285973,1.323238,,
9.145714,64.28976,1.811548,81.74808,57.8797,62.4679,1.33936,1.283752,1.319881,,
9.14775,64.19477,1.800093,80.97952,54.5988,55.8293,1.359075,1.280534,1.319947,,
9.158125,63.93759,1.79803,80.76895,53.777,54.3186,1.384778,1.277578,1.325385,,
9.123753,63.69136,1.798327,81.82923,54.1779,55.0196,1.447016,1.278762,1.323791,,
9.116073,62.24508,1.786131,81.50417,55.2879,56.4112,1.541358,1.275496,1.321526,,
9.178273,63.40243,1.766045,80.06588,61.3261,66.9279,1.293601,1.272527,1.321003,,
9.18729,62.41426,1.765702,79.9635,54.1391,53.5534,1.34299,1.266001,1.325336,,
9.174113,62.22911,1.770442,79.9634,56.7746,58.3349,1.295735,1.276267,1.327969,,
9.198236,61.6508,1.783419,79.6776,55.3595,56.4145,1.351921,1.284963,1.331493,,
9.118965,63.5866,1.786577,82.03892,53.7559,53.7944,1.403923,1.292235,1.331984,,
9.163747,65.83262,1.800699,84.36211,57.5185,61.2063,1.490677,1.29556,1.345552,,
9.142812,66.96706,1.810726,84.27113,57.7924,62.2534,1.456344,1.300193,1.350989,,
9.131374,67.99953,1.822542,81.69654,54.524,56.7096,1.427127,1.312083,1.350672,,
9.131249,67.56821,1.836703,79.12907,55.0467,58.321,1.46039,1.324007,1.357308,,
9.094584,66.2635,1.848711,78.4689,52.0555,53.5298,1.581499,1.332695,1.368224,,
9.100625,65.68411,1.842161,78.74892,51.472,52.2694,1.688328,1.341349,1.371969,,
9.093906,66.07224,1.841578,81.38324,53.0964,55.0285,1.693326,1.355327,1.375857,,
9.101874,66.3129,1.832893,84.01575,53.7004,55.7095,1.470474,1.359761,1.382069,,
9.100312,66.3118,1.827819,83.52608,54.042,56.0885,1.569135,1.361072,1.38084,,
9.105309,65.43992,1.822272,81.67858,53.5926,55.0513,1.533464,1.358697,1.384281,,
9.091251,66.80167,1.812004,82.57532,54.1395,55.5548,1.452374,1.35698,1.37305,,
9.097591,66.31178,1.812288,86.45464,57.2588,61.2975,1.409071,1.35378,1.383892,,
9.023757,66.17328,1.816192,88.71966,53.4913,54.611,1.475512,1.349125,1.37255,,
9.06958,64.28383,1.812682,88.15973,50.4598,49.4667,1.425797,1.33953,1.372454,,
9.04708,64.17444,1.822698,86.36088,54.3275,56.3657,1.428646,1.340549,1.372378,,
9.013333,63.50454,1.817732,81.84648,53.923,55.4289,1.440942,1.330209,1.364006,,
9.019231,62.04864,1.803626,77.97771,53.9212,54.8076,1.43745,1.321646,1.363079,,
9.036375,61.1934,1.807807,79.64312,54.6174,56.2078,1.477247,1.315865,1.362516,,
9.101604,60.73679,1.799143,83.02869,54.777,56.0997,1.617206,1.311925,1.352022,,
9.148997,59.65504,1.788948,84.59886,56.3279,58.4036,1.428606,1.30847,1.35196,,
9.189163,60.0063,1.785667,82.77766,56.3034,58.2038,1.548507,1.308137,1.358675,,
9.207747,59.83142,1.784587,78.23346,58.9648,63.1774,1.420382,1.305383,1.347151,,
9.225207,61.20521,1.774539,78.20916,58.8095,62.3438,1.434204,1.296526,1.340848,,
9.219375,60.45067,1.773958,81.99493,58.3935,61.5143,1.321046,1.285357,1.338631,,
9.220621,58.64574,1.77401,79.89104,56.4375,57.8958,1.497843,1.279475,1.34016,,
9.197029,58.64579,1.763848,77.13346,55.3908,55.5912,1.467448,1.288556,1.341621,,
9.180997,58.05659,1.77024,79.28255,58.0085,60.597,1.471318,1.302808,1.340553,,
9.149377,60.61927,1.787595,78.55035,54.7867,55.6007,1.487639,1.302364,1.34445,,
9.166391,60.73546,1.782084,76.49322,53.1012,52.5174,1.410172,1.313619,1.348072,,
9.217501,61.89621,1.792488,77.40778,51.0287,49.5976,1.326835,1.312404,1.349191,,
9.266145,60.68089,1.795464,78.78288,57.936,61.7415,1.555058,1.311434,1.36076,,
9.214287,60.76099,1.77763,79.52675,54.3478,54.4115,1.45556,1.309945,1.344722,,
9.178753,60.62844,1.767695,80.07101,57.4815,59.4914,1.346537,1.305478,1.34726,,
9.142754,62.03882,1.773152,80.42076,61.2661,67.2163,1.376472,1.303273,1.33801,,
9.119127,62.31496,1.767342,79.99252,58.0039,60.4434,1.43632,1.29386,1.34575,,
9.14126,63.18469,1.779278,79.7011,55.6953,56.8173,1.375832,1.288904,1.347583,,
9.184795,63.98883,1.791695,80.74517,55.7839,57.5488,1.367831,1.289885,1.343934,,
9.202324,63.70276,1.793604,81.42561,53.8334,54.2246,1.271693,1.290984,1.350816,,
9.217005,64.0165,1.807938,80.99311,53.617,54.4709,1.346935,1.296535,1.348009,,
9.244748,62.15983,1.82234,80.62509,51.9174,52.2055,1.46927,1.303638,1.359527,,
9.237509,63.3097,1.827189,78.69115,52.2373,52.9397,1.268071,1.306341,1.367258,,
9.367709,62.88411,1.82391,76.76734,55.4739,58.502,1.490993,1.318741,1.382238,,
9.390313,63.63669,1.825564,79.52538,50.2811,49.6731,1.423791,1.336589,1.389204,,
9.381563,62.91973,1.831657,82.50932,53.3461,55.0326,1.48396,1.351166,1.399621,,
9.361876,62.4729,1.847274,82.21237,50.6221,51.0653,1.399947,1.385834,1.41081,,
9.253917,64.80966,1.841253,83.43604,53.4923,55.7128,1.489246,1.408364,1.433028,,
9.249063,65.78793,1.851129,84.85488,51.8563,53.2899,1.417582,1.415281,1.4383,,
9.244519,66.4532,1.859337,84.41333,55.963,61.176,1.396119,1.432045,1.450209,,
9.165471,64.27214,1.861406,82.75546,50.1313,50.8133,1.258734,1.442278,1.457712,,
9.177798,62.75852,1.858864,79.40178,52.9478,55.5263,1.343394,1.450452,1.462472,,
9.10393,61.68604,1.879315,78.14185,53.1595,56.8298,1.390757,1.447152,1.46232,,
9.107911,61.40503,1.877929,80.28608,50.9322,52.8226,1.498923,1.439396,1.461767,,
9.062854,63.27433,1.87686,80.69019,50.4897,52.0259,1.453743,1.43231,1.461062,,
9.022494,63.48571,1.891239,79.89553,50.9323,53.3767,1.581482,1.428225,1.453354,,
8.939792,64.54682,1.88293,81.39846,50.9175,53.0046,1.530844,1.429307,1.457409,,
8.927187,64.68019,1.880642,81.60126,49.3168,50.2232,1.547716,1.433565,1.436914,,
8.9325,65.53367,1.878041,79.72118,51.0992,53.1134,1.48586,1.433203,1.442084,,
8.924822,64.97436,1.865121,79.1463,56.7346,63.0106,1.628462,1.424451,1.441634,,
8.919501,62.76456,1.857475,80.53342,50.937,51.994,1.566664,1.411048,1.438684,,
8.936499,61.10759,1.85135,82.74632,52.0614,53.6502,1.589495,1.396855,1.419508,,
8.951248,60.71412,1.840072,84.71694,52.7211,54.3084,1.562668,1.363235,1.415673,,
8.969768,61.72135,1.840042,84.07201,52.6377,54.163,1.665679,1.328026,1.413608,,
8.976878,63.75901,1.817234,83.89557,55.103,57.5081,1.788572,1.30339,1.412107,,
8.993624,64.43706,1.811609,87.06878,54.9962,57.0552,1.520815,1.299371,1.401752,,
8.985835,65.60474,1.814135,89.28957,59.9305,66.7874,1.50447,1.307644,1.402665,,
9.002497,67.35298,1.811018,88.83183,55.573,58.072,1.379687,1.313861,1.40214,,
8.962292,68.58894,1.813344,85.8871,53.1836,53.9605,1.407664,1.30991,1.41075,,
8.954861,68.03669,1.812314,83.61476,57.0971,60.9871,1.37442,1.319116,1.412452,,
8.9425,68.8211,1.816262,83.27676,54.3077,56.0395,1.414264,1.320429,1.416317,,
8.954999,67.97781,1.815125,81.25838,53.9807,55.414,1.43277,1.325108,1.416834,,
8.98906,68.40993,1.809949,79.28785,52.9314,53.3894,1.582069,1.324744,1.420107,,
8.975001,65.76434,1.800498,79.31683,52.3506,52.0338,1.434435,1.339796,1.42732,,
8.977291,65.19099,1.806185,77.25937,55.5813,57.8594,1.452466,1.346148,1.425112,,
8.980502,65.97205,1.805302,76.93819,60.7343,67.9818,1.36348,1.357655,1.430305,,
8.98708,63.04344,1.81933,80.28772,53.1772,54.2053,1.278525,1.366835,1.422547,,
8.966254,61.52335,1.824757,79.84525,53.067,54.2484,1.450092,1.368289,1.420347,,
8.991949,59.84427,1.83598,77.97017,51.1691,51.5161,1.396718,1.369044,1.415163,,
9.023231,62.9222,1.834112,79.43175,53.9411,56.1911,1.461281,1.369407,1.414955,,
9.028889,62.80711,1.823002,82.04595,55.9215,59.2897,1.420064,1.3706,1.406791,,
9.028333,62.40917,1.819766,82.09066,54.4992,56.5381,1.716987,1.371687,1.402429,,
9.012917,62.37939,1.828963,78.95664,53.4299,55.0598,1.562011,1.367725,1.406017,,
9.025625,63.62379,1.821869,77.44542,52.6375,53.3929,1.459223,1.362,1.396443,,
9.027322,65.11816,1.815856,80.50628,51.6375,51.4817,1.477664,1.36245,1.395176,,
8.989378,63.9771,1.814556,83.48252,56.4959,59.9553,1.39304,1.361795,1.387621,,
9.00225,64.94356,1.82397,81.81646,55.2262,58.048,1.527483,1.364999,1.388306,,
9.006457,63.81389,1.827784,78.7991,51.2921,51.3919,1.554198,1.370289,1.382755,,
9.01188,65.06763,1.824604,76.49857,52.1446,52.6757,1.432918,1.355176,1.372882,,
9.034645,63.90235,1.821612,77.64571,55.9158,59.2114,1.518377,1.337823,1.379435,,
9.043468,63.22816,1.824005,80.75861,54.8412,57.3475,1.447408,1.328603,1.383647,,
9.018436,61.97611,1.819502,80.77837,53.9566,55.5655,1.461112,1.307286,1.369288,,
9.008125,61.30517,1.820283,81.4192,51.6835,51.7343,1.434022,1.303039,1.371803,,
9.003751,61.48256,1.821652,82.8326,52.8589,53.7595,1.525789,1.306525,1.374064,,
9.01875,62.04759,1.809985,83.37241,53.9383,55.1138,1.398708,1.306901,1.371599,,
9.019108,62.98252,1.809731,82.62595,56.8634,60.4113,1.450197,1.304432,1.369437,,
9.002501,64.27266,1.803626,82.72906,56.3341,59.1186,1.416854,1.307159,1.370647,,
8.99975,63.51339,1.797165,83.01311,51.0208,49.7623,1.495559,1.310545,1.371538,,
8.999375,64.91709,1.795812,80.65621,57.3195,60.5798,1.409443,1.312089,1.371403,,
8.989376,63.77002,1.812117,79.99764,56.3276,59.5192,1.352635,1.315248,1.380427,,
8.975002,62.55862,1.81278,81.05171,54.8107,56.7763,1.588363,1.322208,1.380353,,
8.977856,61.28838,1.820474,81.70969,52.947,53.8596,1.452754,1.324217,1.372952,,
8.968228,63.29419,1.829165,80.64535,52.2263,53.0015,1.452837,1.327162,1.375303,,
8.963121,64.39808,1.83318,79.53265,53.4868,55.3444,1.315174,1.322954,1.380494,,
8.947501,62.95584,1.839539,81.30219,48.6854,47.686,1.419831,1.327273,1.382914,,
8.951875,61.3514,1.833378,82.68874,53.8122,55.9283,1.65288,1.323973,1.387454,,
8.950625,59.8174,1.831247,83.03993,54.6542,57.3438,1.311985,1.326796,1.396019,,
8.9575,58.33671,1.817367,83.7613,55.0121,57.349,1.692391,1.328705,1.389353,,
8.959063,55.72796,1.815253,82.02612,55.4159,57.9839,1.539304,1.343414,1.388175,,
8.957001,58.18343,1.819892,80.10687,55.7945,58.9021,1.561007,1.354481,1.39305,,
8.967187,59.76339,1.829392,80.73128,53.7908,55.7123,1.426905,1.36694,1.40389,,
8.97354,60.8511,1.825193,80.18872,53.6348,55.2519,1.577292,1.381129,1.400714,,
9.00583,58.68814,1.818432,80.26038,52.2602,52.6142,1.479237,1.395571,1.403726,,
9.001251,56.83148,1.803993,80.24332,55.035,56.7743,1.59703,1.406954,1.406997,,
8.987957,56.87418,1.793502,77.87476,57.068,59.9906,1.54262,1.393673,1.410884,,
9.000629,57.91534,1.787129,76.80079,53.2964,53.0476,1.679701,1.370889,1.401842,,
9.02068,60.89302,1.775142,78.93373,55.9608,57.0965,1.552453,1.349733,1.397837,,
9.005363,61.2836,1.77296,82.00592,52.4253,51.0534,1.459297,1.336834,1.390249,,
9.04403,60.1768,1.76888,82.33837,54.5352,54.3512,1.378307,1.339009,1.391853,,
9.065501,58.56791,1.767486,81.38365,59.1811,62.6936,1.519285,1.322225,1.393656,,
9.08177,58.17284,1.765686,79.67841,54.1632,53.5918,1.341617,1.315433,1.392547,,
9.072322,58.59833,1.771841,78.48174,58.4673,61.5457,1.373038,1.317564,1.387441,,
9.080501,59.89002,1.774668,79.43118,53.9936,53.688,1.233995,1.31899,1.391978,,
9.060804,61.20672,1.783683,79.71693,53.6698,53.526,1.479266,1.351708,1.385993,,
9.095465,61.40214,1.781698,79.12661,57.6815,60.5557,1.617647,1.355982,1.38001,,
9.170301,61.05249,1.792786,78.68642,56.4908,58.884,1.559289,1.343564,1.378959,,
9.118325,59.62806,1.793067,79.16795,57.6363,61.043,1.484617,1.339823,1.369036,,
9.082,59.79912,1.79426,80.30343,55.1431,56.5233,1.625859,1.325672,1.367448,,
9.078754,60.3568,1.79629,81.56223,57.1729,60.3263,1.417276,1.320611,1.362907,,
9.100161,60.65909,1.796663,81.57372,56.3007,58.7213,1.377818,1.312833,1.352624,,
